time,input,algorithm,implementation,language,dummy
0.000016,40000,binary_search,iterative,Python,34210
0.000016,40000,binary_search,iterative,Python,35988
0.000016,40000,binary_search,iterative,Python,15801
0.000017,40000,binary_search,iterative,Python,33537
0.000018,40000,binary_search,iterative,Python,-1
0.000016,40000,binary_search,iterative,Python,5037
0.000017,41000,binary_search,iterative,Python,-1
0.000016,41000,binary_search,iterative,Python,22403
0.000017,41000,binary_search,iterative,Python,-1
0.000016,41000,binary_search,iterative,Python,-1
0.000015,41000,binary_search,iterative,Python,19119
0.000017,41000,binary_search,iterative,Python,16608
0.000016,41000,binary_search,iterative,Python,1776
0.000018,41000,binary_search,iterative,Python,7981
0.000016,41000,binary_search,iterative,Python,2869
0.000015,41000,binary_search,iterative,Python,-1
0.000015,42000,binary_search,iterative,Python,-1
0.000016,42000,binary_search,iterative,Python,-1
0.000019,42000,binary_search,iterative,Python,8588
0.000017,42000,binary_search,iterative,Python,23766
0.000016,42000,binary_search,iterative,Python,-1
0.000018,42000,binary_search,iterative,Python,36142
0.000017,42000,binary_search,iterative,Python,-1
0.000016,42000,binary_search,iterative,Python,38872
0.000016,42000,binary_search,iterative,Python,-1
0.000017,42000,binary_search,iterative,Python,39079
0.000016,43000,binary_search,iterative,Python,18954
0.000017,43000,binary_search,iterative,Python,-1
0.000017,43000,binary_search,iterative,Python,29688
0.000017,43000,binary_search,iterative,Python,-1
0.000018,43000,binary_search,iterative,Python,2776
0.000016,43000,binary_search,iterative,Python,-1
0.000017,43000,binary_search,iterative,Python,42722
0.000016,43000,binary_search,iterative,Python,-1
0.000018,43000,binary_search,iterative,Python,40610
0.000017,43000,binary_search,iterative,Python,-1
0.000017,44000,binary_search,iterative,Python,41139
0.000017,44000,binary_search,iterative,Python,-1
0.000017,44000,binary_search,iterative,Python,-1
0.000016,44000,binary_search,iterative,Python,-1
0.000016,44000,binary_search,iterative,Python,-1
0.000017,44000,binary_search,iterative,Python,-1
0.000018,44000,binary_search,iterative,Python,40762
0.000017,44000,binary_search,iterative,Python,-1
0.000017,44000,binary_search,iterative,Python,43332
0.000018,44000,binary_search,iterative,Python,-1
0.000017,45000,binary_search,iterative,Python,13260
0.000018,45000,binary_search,iterative,Python,-1
0.000018,45000,binary_search,iterative,Python,42241
0.000016,45000,binary_search,iterative,Python,39154
0.000018,45000,binary_search,iterative,Python,29968
0.000016,45000,binary_search,iterative,Python,5332
0.000017,45000,binary_search,iterative,Python,5953
0.000018,45000,binary_search,iterative,Python,15225
0.000018,45000,binary_search,iterative,Python,14479
0.000017,45000,binary_search,iterative,Python,8834
0.000016,46000,binary_search,iterative,Python,-1
0.000019,46000,binary_search,iterative,Python,23931
0.000016,46000,binary_search,iterative,Python,-1
0.000016,46000,binary_search,iterative,Python,3839
0.000018,46000,binary_search,iterative,Python,34079
0.000019,46000,binary_search,iterative,Python,7320
0.000017,46000,binary_search,iterative,Python,-1
0.000017,46000,binary_search,iterative,Python,37159
0.000017,46000,binary_search,iterative,Python,-1
0.000019,46000,binary_search,iterative,Python,38425
0.000017,47000,binary_search,iterative,Python,19131
0.000017,47000,binary_search,iterative,Python,45762
0.000016,47000,binary_search,iterative,Python,-1
0.000018,47000,binary_search,iterative,Python,-1
0.000016,47000,binary_search,iterative,Python,32158
0.000017,47000,binary_search,iterative,Python,-1
0.000019,47000,binary_search,iterative,Python,37562
0.000017,47000,binary_search,iterative,Python,26245
0.000017,47000,binary_search,iterative,Python,10933
0.000018,47000,binary_search,iterative,Python,-1
0.000017,48000,binary_search,iterative,Python,-1
0.000018,48000,binary_search,iterative,Python,34489
0.000018,48000,binary_search,iterative,Python,15041
0.000018,48000,binary_search,iterative,Python,-1
0.000016,48000,binary_search,iterative,Python,-1
0.000020,48000,binary_search,iterative,Python,23645
0.000017,48000,binary_search,iterative,Python,26002
0.000023,48000,binary_search,iterative,Python,-1
0.000017,48000,binary_search,iterative,Python,-1
0.000018,48000,binary_search,iterative,Python,38113
0.000017,49000,binary_search,iterative,Python,25263
0.000016,49000,binary_search,iterative,Python,-1
0.000018,49000,binary_search,iterative,Python,21511
0.000017,49000,binary_search,iterative,Python,-1
0.000018,49000,binary_search,iterative,Python,-1
0.000017,49000,binary_search,iterative,Python,-1
0.000015,49000,binary_search,iterative,Python,18089
0.000017,49000,binary_search,iterative,Python,-1
0.000016,49000,binary_search,iterative,Python,-1
0.000018,49000,binary_search,iterative,Python,-1
