time,input,algorithm,implementation,language,dummy
0.232833,32000,merge_sort,recursive,Python,0
0.231678,32000,merge_sort,recursive,Python,0
0.230310,32000,merge_sort,recursive,Python,0
0.238921,33000,merge_sort,recursive,Python,0
0.237360,33000,merge_sort,recursive,Python,0
0.237436,33000,merge_sort,recursive,Python,0
0.235075,33000,merge_sort,recursive,Python,0
0.237380,33000,merge_sort,recursive,Python,0
0.238164,33000,merge_sort,recursive,Python,0
0.239974,33000,merge_sort,recursive,Python,0
0.239052,33000,merge_sort,recursive,Python,0
0.238694,33000,merge_sort,recursive,Python,0
0.238352,33000,merge_sort,recursive,Python,0
0.248020,34000,merge_sort,recursive,Python,0
0.246703,34000,merge_sort,recursive,Python,0
0.246648,34000,merge_sort,recursive,Python,0
0.246244,34000,merge_sort,recursive,Python,0
0.247621,34000,merge_sort,recursive,Python,0
0.246768,34000,merge_sort,recursive,Python,0
0.245874,34000,merge_sort,recursive,Python,0
0.246528,34000,merge_sort,recursive,Python,0
0.247339,34000,merge_sort,recursive,Python,0
0.245915,34000,merge_sort,recursive,Python,0
0.256420,35000,merge_sort,recursive,Python,0
0.254524,35000,merge_sort,recursive,Python,0
0.255387,35000,merge_sort,recursive,Python,0
0.256139,35000,merge_sort,recursive,Python,0
0.255611,35000,merge_sort,recursive,Python,0
0.254896,35000,merge_sort,recursive,Python,0
0.255668,35000,merge_sort,recursive,Python,0
0.255647,35000,merge_sort,recursive,Python,0
0.255701,35000,merge_sort,recursive,Python,0
0.253997,35000,merge_sort,recursive,Python,0
0.262058,36000,merge_sort,recursive,Python,0
0.262957,36000,merge_sort,recursive,Python,0
0.262888,36000,merge_sort,recursive,Python,0
0.263597,36000,merge_sort,recursive,Python,0
0.263243,36000,merge_sort,recursive,Python,0
0.263264,36000,merge_sort,recursive,Python,0
0.263618,36000,merge_sort,recursive,Python,0
0.262983,36000,merge_sort,recursive,Python,0
0.263206,36000,merge_sort,recursive,Python,0
0.263898,36000,merge_sort,recursive,Python,0
0.271039,37000,merge_sort,recursive,Python,0
0.271082,37000,merge_sort,recursive,Python,0
0.270976,37000,merge_sort,recursive,Python,0
0.270989,37000,merge_sort,recursive,Python,0
0.271342,37000,merge_sort,recursive,Python,0
0.271410,37000,merge_sort,recursive,Python,0
0.270829,37000,merge_sort,recursive,Python,0
0.271884,37000,merge_sort,recursive,Python,0
0.270266,37000,merge_sort,recursive,Python,0
0.271135,37000,merge_sort,recursive,Python,0
0.280066,38000,merge_sort,recursive,Python,0
0.279083,38000,merge_sort,recursive,Python,0
0.278243,38000,merge_sort,recursive,Python,0
0.279188,38000,merge_sort,recursive,Python,0
0.279646,38000,merge_sort,recursive,Python,0
0.281915,38000,merge_sort,recursive,Python,0
0.280459,38000,merge_sort,recursive,Python,0
0.279295,38000,merge_sort,recursive,Python,0
0.277327,38000,merge_sort,recursive,Python,0
0.280873,38000,merge_sort,recursive,Python,0
0.288772,39000,merge_sort,recursive,Python,0
0.287968,39000,merge_sort,recursive,Python,0
0.288751,39000,merge_sort,recursive,Python,0
0.287510,39000,merge_sort,recursive,Python,0
0.288445,39000,merge_sort,recursive,Python,0
0.287168,39000,merge_sort,recursive,Python,0
0.288034,39000,merge_sort,recursive,Python,0
0.288840,39000,merge_sort,recursive,Python,0
0.288604,39000,merge_sort,recursive,Python,0
0.288897,39000,merge_sort,recursive,Python,0
0.296670,40000,merge_sort,recursive,Python,0
0.294252,40000,merge_sort,recursive,Python,0
0.296373,40000,merge_sort,recursive,Python,0
0.297891,40000,merge_sort,recursive,Python,0
0.298591,40000,merge_sort,recursive,Python,0
0.296151,40000,merge_sort,recursive,Python,0
0.295952,40000,merge_sort,recursive,Python,0
0.297509,40000,merge_sort,recursive,Python,0
0.295817,40000,merge_sort,recursive,Python,0
0.297644,40000,merge_sort,recursive,Python,0
0.305099,41000,merge_sort,recursive,Python,0
0.305836,41000,merge_sort,recursive,Python,0
0.302696,41000,merge_sort,recursive,Python,0
0.304085,41000,merge_sort,recursive,Python,0
0.304729,41000,merge_sort,recursive,Python,0
0.304718,41000,merge_sort,recursive,Python,0
0.306128,41000,merge_sort,recursive,Python,0
0.306590,41000,merge_sort,recursive,Python,0
0.306182,41000,merge_sort,recursive,Python,0
0.302240,41000,merge_sort,recursive,Python,0
0.312572,42000,merge_sort,recursive,Python,0
0.314399,42000,merge_sort,recursive,Python,0
0.313228,42000,merge_sort,recursive,Python,0
0.311109,42000,merge_sort,recursive,Python,0
0.313050,42000,merge_sort,recursive,Python,0
0.313280,42000,merge_sort,recursive,Python,0
0.314124,42000,merge_sort,recursive,Python,0
0.313008,42000,merge_sort,recursive,Python,0
0.313201,42000,merge_sort,recursive,Python,0
0.314371,42000,merge_sort,recursive,Python,0
0.320597,43000,merge_sort,recursive,Python,0
0.321172,43000,merge_sort,recursive,Python,0
0.318400,43000,merge_sort,recursive,Python,0
0.322031,43000,merge_sort,recursive,Python,0
0.320716,43000,merge_sort,recursive,Python,0
0.322658,43000,merge_sort,recursive,Python,0
0.320320,43000,merge_sort,recursive,Python,0
0.321102,43000,merge_sort,recursive,Python,0
0.323058,43000,merge_sort,recursive,Python,0
0.320417,43000,merge_sort,recursive,Python,0
0.329800,44000,merge_sort,recursive,Python,0
0.329915,44000,merge_sort,recursive,Python,0
