time,input,algorithm,implementation,language,dummy
0.000018,32000,binary_search,recursive,Python,-1
0.000016,32000,binary_search,recursive,Python,-1
0.000018,32000,binary_search,recursive,Python,10425
0.000019,32000,binary_search,recursive,Python,-1
0.000021,32000,binary_search,recursive,Python,-1
0.000017,32000,binary_search,recursive,Python,-1
0.000018,33000,binary_search,recursive,Python,-1
0.000018,33000,binary_search,recursive,Python,21478
0.000018,33000,binary_search,recursive,Python,28389
0.000019,33000,binary_search,recursive,Python,-1
0.000020,33000,binary_search,recursive,Python,-1
0.000019,33000,binary_search,recursive,Python,14014
0.000019,33000,binary_search,recursive,Python,13237
0.000017,33000,binary_search,recursive,Python,11820
0.000020,33000,binary_search,recursive,Python,-1
0.000019,33000,binary_search,recursive,Python,-1
0.000019,34000,binary_search,recursive,Python,29467
0.000019,34000,binary_search,recursive,Python,-1
0.000019,34000,binary_search,recursive,Python,14903
0.000020,34000,binary_search,recursive,Python,33953
0.000019,34000,binary_search,recursive,Python,-1
0.000021,34000,binary_search,recursive,Python,-1
0.000020,34000,binary_search,recursive,Python,-1
0.000022,34000,binary_search,recursive,Python,18636
0.000020,34000,binary_search,recursive,Python,20101
0.000018,34000,binary_search,recursive,Python,-1
0.000020,35000,binary_search,recursive,Python,-1
0.000021,35000,binary_search,recursive,Python,-1
0.000021,35000,binary_search,recursive,Python,-1
0.000018,35000,binary_search,recursive,Python,2434
0.000020,35000,binary_search,recursive,Python,-1
0.000020,35000,binary_search,recursive,Python,10126
0.000020,35000,binary_search,recursive,Python,-1
0.000022,35000,binary_search,recursive,Python,-1
0.000020,35000,binary_search,recursive,Python,30650
0.000020,35000,binary_search,recursive,Python,4577
0.000020,36000,binary_search,recursive,Python,-1
0.000020,36000,binary_search,recursive,Python,4908
0.000021,36000,binary_search,recursive,Python,31517
0.000021,36000,binary_search,recursive,Python,28174
0.000019,36000,binary_search,recursive,Python,-1
0.000021,36000,binary_search,recursive,Python,-1
0.000021,36000,binary_search,recursive,Python,22083
0.000020,36000,binary_search,recursive,Python,23491
0.000020,36000,binary_search,recursive,Python,-1
